"","salary","Age","MP","FG","X3P","FT","DRB","AST","PTS","PER","TSpct","ORBpct","DRBpct","TRBpct","ASTpct","STLpct","BLKpct","TOVpct","USGpct","OWS","DWS","OBPM","DBPM","VORP","Weight","Height","possGain","possLost","FGM","X3M","FTM","PositionC","PositionPF","PositionPG","PositionSF","PositionSG","starter1"
"Ivica Zubac",16.1303657642818,-0.35311371136701,0.690797058078359,1.62924053973028,-1.30288563998475,0.206336432997829,0.411507422564127,0.138150338480817,2.42480272571829,3.00568260440716,0.506817602368452,0.439366659783846,0.502526820951296,0.531974448258967,0.182662330353225,0.167054084663166,0.110348057168865,0.279145741429495,-0.434351492363332,0.424604448318862,1.53073577740162,0.126935995312433,0.575034151047024,0.204794412646013,0.97469047213127,1.71459526237008,0.487703206345136,0.815181174997995,-0.791378395522232,-1.44137254518068,0.2295744416445,1,0,0,0,0,1
"Ja Morant",16.3103213329175,-0.838250259363189,0.735118713846254,2.41591377830105,0.342143138251146,0.452931645347088,0.336472236621213,0.482654746799294,3.34638914516716,3.23474917402449,0.454255272277596,0.16639073472176,0.328173433806518,0.295286671837,0.529063211315772,0.269332933783584,0.032789822822991,0.224742272677907,2.63419569339878,0.438722329864647,0.717730883180013,2.74041310050254,-0.0739919841647703,0.380923999192047,-1.72150635451083,-1.03129965271379,0.356674943938732,1.3367729384816,2.15900319555094,0.55509393557938,0.45783309362548,0,0,1,0,0,1
"Jaden McDaniels",14.5862852242035,-1.08081853336128,0.624383183800771,1.52605630349505,-0.096531202611759,0.0800427076735364,0.248279524585752,0.0969922659873097,2.32238772029023,2.42480272571829,0.44018854416655,0.17366349405084,0.31015492830384,0.28672741844133,0.117555788751645,0.226773319364788,0.0922752761091708,0.205386829724951,-0.706707751454644,0.237532288766309,0.311228436069209,-1.03460938477206,-0.0739919841647703,0.0702042586732486,-1.27214021673715,0.799296957342123,0.315852949418477,0.889694284067081,-0.0906627676423525,0.222349522119371,0.0625203569813339,0,1,0,0,0,0
"Jaden Springer",14.5693764735589,-1.56595508135746,-1.84555428933269,0.405465108108164,-1.30288563998475,0,0.0444517625708338,0,0.693147180559945,3.31054301339402,0.693147180559945,0.595895462016071,0.408216141480054,0.536448728653888,0,0,0.693147180559945,0.693147180559945,-0.761179003272906,0.196710294246054,-1.41640696415171,3.6115721355659,6.27204133790612,0.10354067894084,-0.577665276541454,-0.726200217704471,0.194156014440957,-1.94180386055818,-1.67649287284419,-1.44137254518068,0,0,0,0,0,1,0
"Jae'Sean Tate",15.7706942884203,0.132022836629168,0.971821055021544,1.7404661748405,-0.425536958258938,0.163039627244504,0.28995222098632,0.230523658611832,2.54944517092557,2.72785282839839,0.449162963373884,0.270290329739912,0.351703931216712,0.355911293653435,0.296842441850445,0.269332933783584,0.0582689081239758,0.25619140536041,0.0740468579404508,0.303854931697382,-0.298525234596996,-0.37086916758092,-0.362448044258902,0.111703989580001,0.566175801427922,-0.726200217704471,0.3666252747919,1.78385159289611,0.0199765420228915,-0.243492656724642,0.20359895524124,0,1,0,0,0,1
"Jae Crowder",16.1363087803777,1.34486420661961,0.729629963905958,1.43508452528932,0.780817479114052,0.10848064299407,0.362114667234551,0.162055859334371,2.34180580614733,2.50959926237837,0.432431556337979,0.0747235461959366,0.402706485669085,0.326058330503754,0.156776501904926,0.362114667234551,0.0456105112520523,0.158711691154821,-0.833807339030589,0.248896047416624,2.03886383629012,-0.37086916758092,1.72885839142355,0.219500560035709,0.770433136779596,-0.116001347685833,0.273293334999681,0.219076302445308,0.130615851688135,0.887838349039389,0.0625203569813339,0,1,0,0,0,1
"Jakob Poeltl",16.0560232065524,0.132022836629168,0.852166306323079,1.94591014905531,-1.30288563998475,0.13613217432458,0.405465108108164,0.230523658611832,2.67414864942653,3.08190996979504,0.478095799143072,0.469464690941125,0.43887679387484,0.497763586342651,0.251768767225569,0.182321556793955,0.154150679827258,0.226338442210729,-0.16199523327202,0.429332589514808,1.12423333029082,0.541773631056894,0.502920136023492,0.233993567338276,1.17894780748294,2.0196946973794,0.641853886172395,1.18774672034342,-0.275061617084426,-1.44137254518068,0.372675285285174,1,0,0,0,0,1
"Jalen Brunson",17.0012864545984,-0.110545437368921,1.60426226689222,2.00148000021012,0.0131373826039673,0.214775301643693,0.269332933783584,0.367724780125317,2.85070650150373,2.89591193827178,0.459321780898875,0.0787155674654739,0.279383269637086,0.230748150699429,0.40341802448644,0.212174519943636,0.00332779009267475,0.183986836113016,0.491659788547129,0.452643668383255,1.32748455384622,0.541773631056894,-0.00187796914123819,0.248279524585752,-1.06788288138547,-1.64149852273243,0.170345365747239,0.293589411514393,0.683812400014356,-0.110394891340639,0.121360857004268,0,0,0,0,1,1
"Jalen Green",16.0606487249145,-1.56595508135746,1.07898889760583,1.96009478404727,1.21949181997696,0.255933374137201,0.233993567338276,0.215708572826692,2.90690105984738,2.60268968544438,0.436317571590929,0.0707155247983977,0.243324219821383,0.199976492032675,0.237356988564265,0.167054084663166,0.0263173083173734,0.20375683751402,0.818487299456703,0.226037909340574,-1.2131557405963,-0.0389990589853518,-1.73261432970603,0.06169356900534,-1.23128874966681,-0.726200217704471,0.194156014440957,0.293589411514393,1.31076848811741,1.55332717595941,0.20359895524124,0,0,0,0,1,1
"Jalen Johnson",14.842454971941,-1.32338680735937,-1.68775272854916,0.693147180559945,-1.19321705476902,0.0206192872027356,0.0953101798043249,0.00921665510492405,1.22377543162212,2.50959926237837,0.46373401623214,0.0747235461959366,0.47034792258706,0.374454871365604,0.0729387232628379,0.197359434158495,0.048790164169432,0.29266961396282,0.0195756061221883,0.19074012725955,-1.31478135237401,-1.44944702051652,-0.795132134400099,0.0953101798043249,0.116809663654239,0.494197522332804,0.0419641990990322,-1.71826453335093,-1.34457494384845,-1.10862813172067,0.0317486983145803,0,1,0,0,0,0
"Jalen McDaniels",14.4733833483852,-0.35311371136701,-0.623621333874162,1.16315080980568,-0.535205543474665,0.099090902644231,0.197359434158495,0.0969922659873097,1.97408102602201,2.61739583283408,0.466873736236808,0.170033726000261,0.365178629800072,0.326058330503754,0.163745171221019,0.226773319364788,0.0738698485664555,0.202124184090134,-0.706707751454644,0.25452986513488,-0.7050276817078,-0.619771749027597,-0.29033402923537,0.0953101798043249,-0.455110875330449,0.799296957342123,0.205852054204149,-0.526054788245552,-0.791378395522232,-0.576237070184651,0.0923733201310151,0,0,0,1,0,0
"Jalen Smith",15.3567038903001,-1.08081853336128,-0.58712114677119,1.50407739677627,-0.425536958258938,0.145182009844498,0.31015492830384,0.0452565915881209,2.32238772029023,2.96527306606928,0.466873736236808,0.416893803931787,0.515772047701316,0.527480058671128,0.0767337942313894,0.135801541159062,0.122217632724249,0.175632568643158,0.201146445516396,0.29310213992112,-0.298525234596996,0.541773631056894,-1.0114741794707,0.127833371509885,-0.0465962046271007,1.10439639235144,0.3666252747919,-0.302515461038294,-0.422580696638085,-0.376590422108646,0.149531733970964,0,1,0,0,0,0
"Jalen Suggs",15.7502615315223,-1.32338680735937,-0.0622594337303304,1.62924053973028,-0.315868373043212,0.23967285326542,0.241162056816888,0.341749293722057,2.54944517092557,2.26176309847379,0.375005900623456,0.0866521170612102,0.279383269637086,0.233773871615966,0.4115813351256,0.336472236621213,0.0424207158839523,0.317726193800158,1.10900064248744,0,-0.0952740110415943,-2.03021971055876,-0.146105999188304,0,-0.455110875330449,-0.421100782695152,0.262364264467491,2.15641713824154,1.01573032901009,0.688191700963383,0.2295744416445,0,0,1,0,0,1
"James Bouknight",15.2884962448629,-1.08081853336128,-1.43691685627761,0.955511445027436,-0.754542713906117,0.0896121586896871,0.0870113769896297,0.0714589639821449,1.7227665977411,2.40694510831829,0.377751269540649,0.283362411307264,0.256199934181429,0.2981235531722,0.217812392491295,0.182321556793955,0.00995033085316809,0.162118849476435,0.818487299456703,0.19074012725955,-1.31478135237401,-1.24202820264429,-2.67009652501195,0.0702042586732486,-1.06788288138547,-0.726200217704471,0.120952610417662,-1.27118587893641,-0.606979546080159,-0.709334835568655,0.0317486983145803,0,0,0,0,1,0
"JaMychal Green",15.9196447122345,1.34486420661961,-0.364415117943657,1.22377543162212,-0.754542713906117,0.117783035656383,0.241162056816888,0.0800427076735364,2.00148000021012,2.71469474382088,0.461845441544272,0.315314011113867,0.43709901562884,0.440468681681498,0.144463241671569,0.296731907971699,0.0707690708882072,0.237440856015034,-0.361723156605649,0.265703165733006,0.00635160073610648,-0.661255512602043,0.0702360458822945,0.10354067894084,0.443621400216917,0.494197522332804,0.273293334999681,0.144563193376221,-0.754498625633817,-0.50968818749265,0.0625203569813339,0,1,0,0,0,0
"Jared Butler",14.2624489684457,-1.08081853336128,-1.35815329463435,0.916290731874155,-0.535205543474665,0.0307716586667537,0.0870113769896297,0.130053128248198,1.56861591791385,2.57261223020711,0.411447179785712,0.0666913744986721,0.28146443584091,0.230748150699429,0.426376494042347,0.349375641457121,0.0645385211375712,0.297137231222536,0.709544795820179,0.196710294246054,-0.908278905263202,-0.785706803325381,0.502920136023492,0.10354067894084,-0.945328480174467,-1.03129965271379,0.0953101798043249,-0.898620333590982,-0.902017705187476,-0.509688187492649,0.0317486983145803,0,0,0,0,1,0
"Jaren Jackson Jr.",17.1809634839493,-0.838250259363189,1.06814861647375,1.87180217690159,0.451811723466873,0.318453731118535,0.329957555600019,0.0969922659873097,2.85070650150373,2.89037175789616,0.428530381039161,0.219689316446122,0.382240655076794,0.355911293653435,0.112086312947109,0.255346691808845,0.220473322758331,0.180653499693258,1.12715772642686,0.29310213992112,2.34374067162323,-0.204934113283136,0.575034151047024,0.182321556793955,1.05639340627194,1.40949582736076,0.513678692748397,1.56031226568885,1.20012917845216,0.887838349039389,0.2295744416445,0,1,0,0,0,1
"Jarred Vanderbilt",15.2787659602203,-0.838250259363189,0.725376182702228,1.3609765531356,-1.30288563998475,0.117783035656383,0.405465108108164,0.113659318472521,2.06686275947298,2.79116510781272,0.477475644084437,0.416893803931787,0.50585461104397,0.51843022315121,0.12840580477571,0.374693449441411,0.0769610411361284,0.259282597930083,-1.50561944478916,0.366051139567288,1.53073577740162,-0.16345034970869,0.71926218109409,0.189868762429337,-0.0874476716974355,0.799296957342123,0.522189382416306,0.219076302445307,-0.938897475075891,-1.30827477979667,0.176930708159078,0,1,0,0,0,1
"Jarrett Allen",16.8112428315183,-0.5956819853651,0.628225308758978,2.02814824729229,-1.30288563998475,0.263965545834465,0.509005787049005,0.138150338480817,2.83907846350861,3.17805383034795,0.529451087889156,0.416893803931787,0.515772047701316,0.531974448258967,0.155026720181138,0.197359434158495,0.116300455696161,0.226338442210729,-0.198309401150861,0.475423696715075,1.63236138917932,1.28848137539692,0.863490211141156,0.303465940153043,1.09724487334227,1.10439639235144,0.579818495252942,0.219076302445307,-0.533220006303329,-1.30827477979667,0.350202429433115,1,0,0,0,0,1
"Jarrett Culver",15.9084928830419,-0.838250259363189,-1.39177188801867,0.8754687373539,-0.97387988433757,0.0408219945202552,0.0786431273191131,0.0800427076735364,1.50407739677627,2.27212588550934,0.359770148846035,0.155381449213391,0.266804487430226,0.248766656202107,0.235742783209724,0.411507422564127,0.0424207158839523,0.211880359035499,0.255617697334659,0.172612742666994,-0.908278905263202,-2.19615476485655,0.21446407592936,0.0786431273191131,-0.863625546033797,-0.116001347685833,0.133531392624523,-1.12215966079824,-0.865137935299062,-0.775883718260657,0.149531733970964,0,0,0,0,1,0
"JaVale McGee",15.5131825828755,2.07256902861388,-0.249425806694443,1.58923520511658,-1.30288563998475,0.13613217432458,0.34294475112683,0.0540672212702758,2.32238772029023,3.16124671203156,0.501381164937991,0.506505962621474,0.597837000755621,0.624017985713775,0.104746830459063,0.151549898127201,0.18509548367668,0.274596832903125,0.655073544001916,0.330241686870577,1.22585894206852,0.126935995312433,0.647148166070557,0.167054084663166,2.20023448424132,1.71459526237008,0.414943852062708,0.442615629652565,-0.828258165410647,-1.37482366248867,0.176930708159078,1,0,0,0,0,0
"Javonte Green",14.4119689588877,0.617159384625346,0.23330975055464,1.30833281965018,-0.644874128690391,0.117783035656383,0.226773319364788,0.0800427076735364,2.10413415427021,2.70805020110221,0.492865298388998,0.257045102989891,0.318203261486668,0.328809363875644,0.102903511964774,0.336472236621213,0.0582689081239758,0.141499562273699,-1.39667694115263,0.355950043580784,0.107977212513807,-0.0804828225597977,0.502920136023492,0.167054084663166,-0.455110875330449,-0.421100782695152,0.346624608085231,-0.451541679176466,-0.828258165410647,-0.775883718260657,0.0923733201310151,0,0,0,1,0,1
"Jaxson Hayes",15.7328760132533,-1.08081853336128,0.0672750648606688,1.50407739677627,-0.97387988433757,0.19782574332992,0.233993567338276,0.0540672212702758,2.33214389523559,2.9704144655697,0.518793793415168,0.324703751463706,0.368995428326773,0.390080189268685,0.09177167159593,0.197359434158495,0.119263420826818,0.183986836113016,-0.506979828121015,0.395756293981203,-0.0952740110415943,0.417322340333555,-0.218220014211836,0.167054084663166,0.157661130724574,1.40949582736076,0.346624608085231,-0.0789761338310364,-0.865137935299062,-1.10862813172067,0.176930708159078,1,0,0,0,0,0
"Jaylen Brown",17.0990365102418,-0.110545437368921,1.18917555265729,2.27212588550934,1.43882899040841,0.326000936753918,0.393269835014346,0.280713403135687,3.20274644293832,2.99071973173045,0.453620149995211,0.106222213255307,0.378474172281317,0.317759527689059,0.311925684061774,0.255346691808845,0.0230652729309962,0.208638865111328,2.05316900733732,0.325019742889425,2.03886383629012,0.956611266801354,0.0702360458822945,0.269332933783584,0.280215531935578,-0.116001347685833,0.273293334999681,1.56031226568885,1.90084480633204,1.55332717595941,0.303682413798222,0,0,0,1,0,1
"Jaylen Nowell",14.4733833483852,-0.838250259363189,-0.518100116271961,1.43508452528932,-0.206199787827486,0.117783035656383,0.135801541159062,0.177681177237452,2.2512917986065,2.87919845729804,0.458057558227335,0.0984400728132525,0.27311365662349,0.230748150699429,0.345777334292798,0.212174519943636,0.032789822822991,0.138021297897375,0.328246033092342,0.314493329902438,-0.7050276817078,0.79067621250357,-0.506676074305968,0.159332038569256,-0.618516743611788,-0.726200217704471,0.133531392624523,-0.973133442660068,-0.38570092674967,-0.376590422108646,0.0923733201310151,0,0,0,0,1,0
"Jayson Tatum",17.2283675019801,-0.5956819853651,1.89008892003316,2.33214389523559,1.98717191648704,0.439598114477623,0.486905440048339,0.341749293722057,3.32862668882732,3.1267605359604,0.456158222423682,0.14051128673394,0.44242289688159,0.379690485419549,0.358717845568533,0.226773319364788,0.051959738930711,0.197210169287705,2.34368235036805,0.457241377631884,3.25837117762253,1.95222159258806,0.430806120999959,0.435318071257845,-0.250853539978775,0.494197522332804,0.326215736454024,1.56031226568885,2.49092112454668,2.28536488557143,0.25489224962879,0,0,0,1,0,1
"Jeff Green",15.3195879547405,2.31513730261197,0.688189901856719,1.54756250871601,-0.535205543474665,0.206336432997829,0.204794412646013,0.113659318472521,2.42480272571829,2.60268968544438,0.486737828236901,0.106222213255307,0.266804487430226,0.236790465155392,0.139139360418819,0.119801199812621,0.0424207158839523,0.187309098304994,-0.525136912060436,0.345745873406542,-0.196899622819295,-0.329385404006474,-0.939360164447165,0.0870113769896297,0.770433136779596,0.494197522332804,0.170345365747239,-0.153489242900122,-0.422580696638085,-0.443139304800647,0.121360857004267,0,1,0,0,0,1
"Jerami Grant",16.8578878393413,0.374591110627257,0.203533282128531,1.98787434815435,0.780817479114052,0.391478866133424,0.276253376628158,0.200670695462151,3.00568260440716,2.83907846350861,0.4421184257562,0.0787155674654739,0.293861288817739,0.233773871615966,0.22763243867227,0.226773319364788,0.0922752761091708,0.173953307123438,1.18162897824512,0.265703165733006,-0.298525234596996,0.749192448929124,-0.146105999188304,0.197359434158495,-0.250853539978775,0.494197522332804,0.305381649551182,0.740668065928909,1.49516733755948,0.887838349039389,0.25489224962879,0,1,0,0,0,1
"Jeremiah Robinson-Earl",14.5086577385242,-1.08081853336128,-0.361121867979479,1.30833281965018,0.0131373826039673,0.0800427076735364,0.316799471022508,0.088553397341445,2.14006616349627,2.54160199346455,0.422649932862265,0.26368964570856,0.422761852482433,0.402917336029366,0.12840580477571,0.212174519943636,0.0424207158839523,0.183986836113016,-0.688550667515223,0.220240791656248,-0.400150846374697,-0.619771749027597,-0.29033402923537,0.0953101798043249,1.05639340627194,0.494197522332804,0.294799540220645,-0.600567897314638,-0.238181847196012,0.0227028740433655,0.0923733201310151,1,0,0,0,0,1
